time,HGI_X(km),HGI_Y(km),HGI_Z(km)
1611206400,-26566702.45,6423418.894,-414670.699
1611206460,-26570977.99,6420317.456,-414457.8709
1611206520,-26575252.92,6417215.869,-414245.0332
1611206580,-26579527.23,6414114.131,-414032.1857
1611206640,-26583800.91,6411012.244,-413819.3286
1611206700,-26588073.98,6407910.207,-413606.4619
1611206760,-26592346.42,6404808.02,-413393.5854
1611206820,-26596618.24,6401705.684,-413180.6993
1611206880,-26600889.45,6398603.199,-412967.8036
1611206940,-26605160.03,6395500.564,-412754.8983
1611207000,-26609429.99,6392397.781,-412541.9833
1611207060,-26613699.33,6389294.848,-412329.0587
1611207120,-26617968.06,6386191.766,-412116.1245
1611207180,-26622236.16,6383088.536,-411903.1807
1611207240,-26626503.64,6379985.157,-411690.2274
1611207300,-26630770.5,6376881.63,-411477.2644
1611207360,-26635036.75,6373777.954,-411264.2919
1611207420,-26639302.37,6370674.131,-411051.3098
1611207480,-26643567.38,6367570.159,-410838.3181
1611207540,-26647831.76,6364466.039,-410625.317
1611207600,-26652095.53,6361361.771,-410412.3062
1611207660,-26656358.68,6358257.356,-410199.286
1611207720,-26660621.21,6355152.793,-409986.2562
1611207780,-26664883.12,6352048.083,-409773.2169
1611207840,-26669144.41,6348943.226,-409560.1682
1611207900,-26673405.09,6345838.221,-409347.1099
1611207960,-26677665.14,6342733.069,-409134.0421
1611208020,-26681924.58,6339627.77,-408920.9649
1611208080,-26686183.4,6336522.325,-408707.8782
1611208140,-26690441.61,6333416.733,-408494.782
1611208200,-26694699.19,6330310.994,-408281.6764
1611208260,-26698956.16,6327205.109,-408068.5613
1611208320,-26703212.51,6324099.078,-407855.4368
1611208380,-26707468.25,6320992.9,-407642.3029
1611208440,-26711723.36,6317886.577,-407429.1596
1611208500,-26715977.86,6314780.107,-407216.0068
1611208560,-26720231.75,6311673.492,-407002.8447
1611208620,-26724485.01,6308566.731,-406789.6731
1611208680,-26728737.67,6305459.825,-406576.4922
1611208740,-26732989.7,6302352.773,-406363.3019
1611208800,-26737241.12,6299245.576,-406150.1022
1611208860,-26741491.92,6296138.233,-405936.8932
1611208920,-26745742.1,6293030.746,-405723.6748
1611208980,-26749991.67,6289923.114,-405510.4471
1611209040,-26754240.63,6286815.337,-405297.2101
1611209100,-26758488.97,6283707.415,-405083.9637
1611209160,-26762736.69,6280599.349,-404870.708
1611209220,-26766983.8,6277491.139,-404657.443
1611209280,-26771230.29,6274382.784,-404444.1687
1611209340,-26775476.17,6271274.285,-404230.8851
1611209400,-26779721.43,6268165.642,-404017.5922
1611209460,-26783966.08,6265056.855,-403804.2901
1611209520,-26788210.11,6261947.925,-403590.9786
1611209580,-26792453.53,6258838.85,-403377.658
1611209640,-26796696.34,6255729.633,-403164.328
1611209700,-26800938.53,6252620.271,-402950.9889
1611209760,-26805180.1,6249510.767,-402737.6405
1611209820,-26809421.06,6246401.119,-402524.2828
1611209880,-26813661.41,6243291.329,-402310.916
1611209940,-26817901.15,6240181.395,-402097.5399
1611210000,-26822140.27,6237071.319,-401884.1547
1611210060,-26826378.78,6233961.1,-401670.7602
1611210120,-26830616.67,6230850.739,-401457.3566
1611210180,-26834853.95,6227740.235,-401243.9438
1611210240,-26839090.62,6224629.589,-401030.5219
1611210300,-26843326.67,6221518.8,-400817.0907
1611210360,-26847562.12,6218407.87,-400603.6505
1611210420,-26851796.95,6215296.798,-400390.201
1611210480,-26856031.16,6212185.584,-400176.7425
1611210540,-26860264.77,6209074.228,-399963.2748
1611210600,-26864497.76,6205962.731,-399749.798
1611210660,-26868730.14,6202851.092,-399536.3121
1611210720,-26872961.91,6199739.312,-399322.8171
1611210780,-26877193.07,6196627.391,-399109.313
1611210840,-26881423.61,6193515.329,-398895.7998
1611210900,-26885653.54,6190403.126,-398682.2776
1611210960,-26889882.87,6187290.783,-398468.7463
1611211020,-26894111.58,6184178.298,-398255.2059
1611211080,-26898339.67,6181065.673,-398041.6565
1611211140,-26902567.16,6177952.908,-397828.098
1611211200,-26906794.04,6174840.002,-397614.5305
1611211260,-26911020.31,6171726.956,-397400.9539
1611211320,-26915245.96,6168613.77,-397187.3684
1611211380,-26919471.01,6165500.444,-396973.7738
1611211440,-26923695.44,6162386.978,-396760.1703
1611211500,-26927919.27,6159273.373,-396546.5577
1611211560,-26932142.48,6156159.628,-396332.9362
1611211620,-26936365.08,6153045.744,-396119.3056
1611211680,-26940587.08,6149931.72,-395905.6661
1611211740,-26944808.46,6146817.557,-395692.0177
1611211800,-26949029.24,6143703.255,-395478.3603
1611211860,-26953249.4,6140588.814,-395264.6939
1611211920,-26957468.96,6137474.234,-395051.0186
1611211980,-26961687.9,6134359.516,-394837.3344
1611212040,-26965906.24,6131244.659,-394623.6413
1611212100,-26970123.97,6128129.663,-394409.9392
1611212160,-26974341.09,6125014.529,-394196.2283
1611212220,-26978557.6,6121899.257,-393982.5085
1611212280,-26982773.5,6118783.847,-393768.7797
1611212340,-26986988.8,6115668.299,-393555.0421
1611212400,-26991203.48,6112552.613,-393341.2956
1611212460,-26995417.56,6109436.789,-393127.5403
1611212520,-26999631.03,6106320.828,-392913.7761
1611212580,-27003843.89,6103204.729,-392700.003
1611212640,-27008056.14,6100088.492,-392486.2211
1611212700,-27012267.79,6096972.119,-392272.4304
1611212760,-27016478.83,6093855.608,-392058.6309
1611212820,-27020689.26,6090738.96,-391844.8225
1611212880,-27024899.08,6087622.176,-391631.0053
1611212940,-27029108.3,6084505.255,-391417.1794
1611213000,-27033316.91,6081388.197,-391203.3446
1611213060,-27037524.91,6078271.002,-390989.5011
1611213120,-27041732.3,6075153.671,-390775.6488
1611213180,-27045939.09,6072036.204,-390561.7877
1611213240,-27050145.27,6068918.601,-390347.9178
1611213300,-27054350.85,6065800.861,-390134.0393
1611213360,-27058555.82,6062682.986,-389920.1519
1611213420,-27062760.18,6059564.975,-389706.2559
1611213480,-27066963.94,6056446.828,-389492.3511
1611213540,-27071167.09,6053328.545,-389278.4376
1611213600,-27075369.64,6050210.127,-389064.5153
1611213660,-27079571.58,6047091.574,-388850.5844
1611213720,-27083772.91,6043972.886,-388636.6448
1611213780,-27087973.64,6040854.062,-388422.6965
1611213840,-27092173.77,6037735.104,-388208.7395
1611213900,-27096373.29,6034616.011,-387994.7739
1611213960,-27100572.2,6031496.782,-387780.7995
1611214020,-27104770.51,6028377.42,-387566.8166
1611214080,-27108968.22,6025257.923,-387352.825
1611214140,-27113165.32,6022138.291,-387138.8247
1611214200,-27117361.81,6019018.525,-386924.8158
1611214260,-27121557.7,6015898.626,-386710.7983
1611214320,-27125752.99,6012778.592,-386496.7722
1611214380,-27129947.67,6009658.424,-386282.7375
1611214440,-27134141.75,6006538.122,-386068.6941
1611214500,-27138335.23,6003417.687,-385854.6422
1611214560,-27142528.1,6000297.118,-385640.5817
1611214620,-27146720.37,5997176.416,-385426.5126
1611214680,-27150912.03,5994055.58,-385212.435
1611214740,-27155103.1,5990934.612,-384998.3488
1611214800,-27159293.55,5987813.51,-384784.254
1611214860,-27163483.41,5984692.275,-384570.1507
1611214920,-27167672.66,5981570.908,-384356.0389
1611214980,-27171861.31,5978449.407,-384141.9185
1611215040,-27176049.36,5975327.775,-383927.7897
1611215100,-27180236.8,5972206.009,-383713.6523
1611215160,-27184423.65,5969084.112,-383499.5064
1611215220,-27188609.89,5965962.082,-383285.352
1611215280,-27192795.53,5962839.92,-383071.1891
1611215340,-27196980.56,5959717.626,-382857.0177
1611215400,-27201165,5956595.2,-382642.8379
1611215460,-27205348.83,5953472.642,-382428.6496
1611215520,-27209532.06,5950349.953,-382214.4529
1611215580,-27213714.69,5947227.132,-382000.2476
1611215640,-27217896.72,5944104.18,-381786.034
1611215700,-27222078.14,5940981.096,-381571.8119
1611215760,-27226258.97,5937857.881,-381357.5814
1611215820,-27230439.19,5934734.535,-381143.3425
1611215880,-27234618.82,5931611.059,-380929.0952
1611215940,-27238797.84,5928487.451,-380714.8394
1611216000,-27242976.26,5925363.713,-380500.5753
1611216060,-27247154.09,5922239.844,-380286.3028
1611216120,-27251331.31,5919115.844,-380072.0219
1611216180,-27255507.93,5915991.715,-379857.7327
1611216240,-27259683.95,5912867.455,-379643.435
1611216300,-27263859.37,5909743.064,-379429.129
1611216360,-27268034.19,5906618.544,-379214.8147
1611216420,-27272208.42,5903493.894,-379000.4921
1611216480,-27276382.04,5900369.114,-378786.1611
1611216540,-27280555.06,5897244.205,-378571.8217
1611216600,-27284727.49,5894119.166,-378357.4741
1611216660,-27288899.31,5890993.997,-378143.1181
1611216720,-27293070.54,5887868.7,-377928.7539
1611216780,-27297241.16,5884743.273,-377714.3814
1611216840,-27301411.19,5881617.717,-377500.0005
1611216900,-27305580.62,5878492.032,-377285.6114
1611216960,-27309749.45,5875366.218,-377071.2141
1611217020,-27313917.69,5872240.275,-376856.8084
1611217080,-27318085.32,5869114.204,-376642.3945
1611217140,-27322252.36,5865988.004,-376427.9724
1611217200,-27326418.8,5862861.676,-376213.542
1611217260,-27330584.64,5859735.22,-375999.1034
1611217320,-27334749.88,5856608.635,-375784.6566
1611217380,-27338914.52,5853481.922,-375570.2015
1611217440,-27343078.57,5850355.082,-375355.7383
1611217500,-27347242.02,5847228.114,-375141.2668
1611217560,-27351404.87,5844101.017,-374926.7872
1611217620,-27355567.13,5840973.794,-374712.2994
1611217680,-27359728.79,5837846.443,-374497.8033
1611217740,-27363889.85,5834718.964,-374283.2992
1611217800,-27368050.32,5831591.359,-374068.7868
1611217860,-27372210.19,5828463.626,-373854.2663
1611217920,-27376369.46,5825335.766,-373639.7377
1611217980,-27380528.13,5822207.779,-373425.2009
1611218040,-27384686.21,5819079.666,-373210.656
1611218100,-27388843.7,5815951.426,-372996.103
1611218160,-27393000.58,5812823.059,-372781.5418
1611218220,-27397156.88,5809694.566,-372566.9725
1611218280,-27401312.57,5806565.946,-372352.3952
1611218340,-27405467.67,5803437.201,-372137.8097
1611218400,-27409622.18,5800308.329,-371923.2162
1611218460,-27413776.09,5797179.331,-371708.6146
1611218520,-27417929.4,5794050.208,-371494.0049
1611218580,-27422082.12,5790920.958,-371279.3871
1611218640,-27426234.25,5787791.583,-371064.7613
1611218700,-27430385.78,5784662.083,-370850.1275
1611218760,-27434536.71,5781532.457,-370635.4856
1611218820,-27438687.05,5778402.706,-370420.8357
1611218880,-27442836.8,5775272.829,-370206.1777
1611218940,-27446985.95,5772142.828,-369991.5117
1611219000,-27451134.51,5769012.701,-369776.8378
1611219060,-27455282.47,5765882.45,-369562.1558
1611219120,-27459429.84,5762752.074,-369347.4658
1611219180,-27463576.62,5759621.573,-369132.7678
1611219240,-27467722.8,5756490.948,-368918.0619
1611219300,-27471868.39,5753360.199,-368703.348
1611219360,-27476013.38,5750229.325,-368488.6261
1611219420,-27480157.78,5747098.327,-368273.8963
1611219480,-27484301.59,5743967.205,-368059.1585
1611219540,-27488444.81,5740835.959,-367844.4128
1611219600,-27492587.43,5737704.589,-367629.6591
1611219660,-27496729.46,5734573.096,-367414.8975
1611219720,-27500870.9,5731441.479,-367200.128
1611219780,-27505011.74,5728309.738,-366985.3506
1611219840,-27509152,5725177.874,-366770.5653
1611219900,-27513291.66,5722045.887,-366555.7721
1611219960,-27517430.73,5718913.776,-366340.971
1611220020,-27521569.2,5715781.543,-366126.162
1611220080,-27525707.09,5712649.187,-365911.3451
1611220140,-27529844.38,5709516.708,-365696.5204
1611220200,-27533981.08,5706384.106,-365481.6878
1611220260,-27538117.19,5703251.381,-365266.8474
1611220320,-27542252.71,5700118.534,-365051.9991
1611220380,-27546387.63,5696985.565,-364837.143
1611220440,-27550521.97,5693852.474,-364622.279
1611220500,-27554655.71,5690719.26,-364407.4072
1611220560,-27558788.87,5687585.924,-364192.5276
1611220620,-27562921.43,5684452.467,-363977.6403
1611220680,-27567053.4,5681318.887,-363762.7451
1611220740,-27571184.78,5678185.186,-363547.8421
1611220800,-27575315.57,5675051.363,-363332.9313
1611220860,-27579445.77,5671917.419,-363118.0128
1611220920,-27583575.39,5668783.353,-362903.0864
1611220980,-27587704.41,5665649.167,-362688.1524
1611221040,-27591832.84,5662514.859,-362473.2105
1611221100,-27595960.68,5659380.43,-362258.261
1611221160,-27600087.93,5656245.88,-362043.3036
1611221220,-27604214.59,5653111.209,-361828.3386
1611221280,-27608340.67,5649976.418,-361613.3658
1611221340,-27612466.15,5646841.506,-361398.3853
1611221400,-27616591.04,5643706.473,-361183.3971
1611221460,-27620715.35,5640571.32,-360968.4012
1611221520,-27624839.07,5637436.047,-360753.3976
1611221580,-27628962.19,5634300.654,-360538.3863
1611221640,-27633084.73,5631165.141,-360323.3673
1611221700,-27637206.68,5628029.507,-360108.3407
1611221760,-27641328.05,5624893.754,-359893.3064
1611221820,-27645448.82,5621757.882,-359678.2644
1611221880,-27649569.01,5618621.889,-359463.2148
1611221940,-27653688.6,5615485.777,-359248.1575
1611222000,-27657807.61,5612349.546,-359033.0926
1611222060,-27661926.04,5609213.196,-358818.02
1611222120,-27666043.87,5606076.726,-358602.9399
1611222180,-27670161.12,5602940.137,-358387.8521
1611222240,-27674277.78,5599803.43,-358172.7567
1611222300,-27678393.85,5596666.603,-357957.6537
1611222360,-27682509.34,5593529.658,-357742.5432
1611222420,-27686624.24,5590392.595,-357527.425
1611222480,-27690738.55,5587255.412,-357312.2993
1611222540,-27694852.27,5584118.112,-357097.166
1611222600,-27698965.41,5580980.693,-356882.0251
1611222660,-27703077.96,5577843.156,-356666.8767
1611222720,-27707189.93,5574705.501,-356451.7207
1611222780,-27711301.31,5571567.728,-356236.5572
1611222840,-27715412.1,5568429.837,-356021.3861
1611222900,-27719522.31,5565291.828,-355806.2075
1611222960,-27723631.93,5562153.702,-355591.0214
1611223020,-27727740.97,5559015.458,-355375.8278
1611223080,-27731849.42,5555877.097,-355160.6267
1611223140,-27735957.28,5552738.618,-354945.4181
1611223200,-27740064.56,5549600.023,-354730.202
1611223260,-27744171.25,5546461.31,-354514.9784
1611223320,-27748277.36,5543322.48,-354299.7473
1611223380,-27752382.89,5540183.534,-354084.5087
1611223440,-27756487.82,5537044.47,-353869.2627
1611223500,-27760592.18,5533905.29,-353654.0093
1611223560,-27764695.95,5530765.994,-353438.7484
1611223620,-27768799.13,5527626.581,-353223.48
1611223680,-27772901.74,5524487.051,-353008.2043
1611223740,-27777003.75,5521347.406,-352792.9211
1611223800,-27781105.18,5518207.644,-352577.6304
1611223860,-27785206.03,5515067.767,-352362.3324
1611223920,-27789306.3,5511927.773,-352147.027
1611223980,-27793405.98,5508787.664,-351931.7141
1611224040,-27797505.08,5505647.439,-351716.3939
1611224100,-27801603.59,5502507.099,-351501.0663
1611224160,-27805701.52,5499366.643,-351285.7313
1611224220,-27809798.87,5496226.071,-351070.389
1611224280,-27813895.63,5493085.385,-350855.0393
1611224340,-27817991.81,5489944.583,-350639.6822
1611224400,-27822087.41,5486803.666,-350424.3178
1611224460,-27826182.43,5483662.635,-350208.946
1611224520,-27830276.86,5480521.488,-349993.5669
1611224580,-27834370.71,5477380.227,-349778.1805
1611224640,-27838463.98,5474238.851,-349562.7868
1611224700,-27842556.66,5471097.361,-349347.3857
1611224760,-27846648.77,5467955.756,-349131.9774
1611224820,-27850740.29,5464814.037,-348916.5618
1611224880,-27854831.23,5461672.204,-348701.1388
1611224940,-27858921.59,5458530.257,-348485.7086
1611225000,-27863011.36,5455388.196,-348270.2711
1611225060,-27867100.56,5452246.021,-348054.8264
1611225120,-27871189.17,5449103.732,-347839.3743
1611225180,-27875277.2,5445961.33,-347623.9151
1611225240,-27879364.66,5442818.814,-347408.4485
1611225300,-27883451.53,5439676.184,-347192.9748
1611225360,-27887537.82,5436533.442,-346977.4938
1611225420,-27891623.52,5433390.586,-346762.0056
1611225480,-27895708.65,5430247.617,-346546.5101
1611225540,-27899793.2,5427104.535,-346331.0075
1611225600,-27903877.17,5423961.34,-346115.4976
1611225660,-27907960.55,5420818.032,-345899.9806
1611225720,-27912043.36,5417674.612,-345684.4563
1611225780,-27916125.59,5414531.079,-345468.9249
1611225840,-27920207.23,5411387.433,-345253.3863
1611225900,-27924288.3,5408243.676,-345037.8405
1611225960,-27928368.79,5405099.805,-344822.2876
1611226020,-27932448.7,5401955.823,-344606.7275
1611226080,-27936528.02,5398811.729,-344391.1603
1611226140,-27940606.77,5395667.523,-344175.5859
1611226200,-27944684.94,5392523.205,-343960.0044
1611226260,-27948762.53,5389378.775,-343744.4157
1611226320,-27952839.55,5386234.233,-343528.82
1611226380,-27956915.98,5383089.58,-343313.2171
1611226440,-27960991.83,5379944.816,-343097.6071
1611226500,-27965067.11,5376799.94,-342881.9901
1611226560,-27969141.81,5373654.954,-342666.3659
1611226620,-27973215.93,5370509.855,-342450.7346
1611226680,-27977289.47,5367364.646,-342235.0963
1611226740,-27981362.43,5364219.327,-342019.4509
1611226800,-27985434.82,5361073.896,-341803.7984
1611226860,-27989506.62,5357928.355,-341588.1389
1611226920,-27993577.85,5354782.703,-341372.4723
1611226980,-27997648.51,5351636.94,-341156.7987
1611227040,-28001718.58,5348491.067,-340941.1181
1611227100,-28005788.08,5345345.084,-340725.4304
1611227160,-28009857,5342198.991,-340509.7357
1611227220,-28013925.34,5339052.788,-340294.034
1611227280,-28017993.11,5335906.474,-340078.3252
1611227340,-28022060.3,5332760.051,-339862.6095
1611227400,-28026126.91,5329613.518,-339646.8868
1611227460,-28030192.95,5326466.876,-339431.1571
1611227520,-28034258.41,5323320.124,-339215.4204
1611227580,-28038323.29,5320173.262,-338999.6767
1611227640,-28042387.6,5317026.292,-338783.9261
1611227700,-28046451.33,5313879.212,-338568.1685
1611227760,-28050514.48,5310732.022,-338352.4039
1611227820,-28054577.06,5307584.724,-338136.6325
1611227880,-28058639.07,5304437.317,-337920.854
1611227940,-28062700.5,5301289.801,-337705.0687
1611228000,-28066761.35,5298142.177,-337489.2764
1611228060,-28070821.63,5294994.443,-337273.4772
1611228120,-28074881.33,5291846.602,-337057.6711
1611228180,-28078940.46,5288698.651,-336841.858
1611228240,-28082999.01,5285550.593,-336626.0381
1611228300,-28087056.98,5282402.426,-336410.2113
1611228360,-28091114.39,5279254.152,-336194.3776
1611228420,-28095171.22,5276105.769,-335978.5371
1611228480,-28099227.47,5272957.278,-335762.6896
1611228540,-28103283.15,5269808.68,-335546.8353
1611228600,-28107338.25,5266659.974,-335330.9742
1611228660,-28111392.78,5263511.16,-335115.1062
1611228720,-28115446.74,5260362.239,-334899.2313
1611228780,-28119500.12,5257213.211,-334683.3496
1611228840,-28123552.93,5254064.075,-334467.4611
1611228900,-28127605.17,5250914.832,-334251.5658
1611228960,-28131656.83,5247765.482,-334035.6636
1611229020,-28135707.92,5244616.025,-333819.7547
1611229080,-28139758.43,5241466.461,-333603.8389
1611229140,-28143808.38,5238316.791,-333387.9163
1611229200,-28147857.74,5235167.014,-333171.987
1611229260,-28151906.54,5232017.13,-332956.0509
1611229320,-28155954.76,5228867.14,-332740.108
1611229380,-28160002.41,5225717.043,-332524.1583
1611229440,-28164049.49,5222566.84,-332308.2019
1611229500,-28168096,5219416.531,-332092.2387
1611229560,-28172141.93,5216266.116,-331876.2688
1611229620,-28176187.29,5213115.595,-331660.2921
1611229680,-28180232.08,5209964.969,-331444.3087
1611229740,-28184276.3,5206814.236,-331228.3186
1611229800,-28188319.95,5203663.398,-331012.3217
1611229860,-28192363.02,5200512.454,-330796.3181
1611229920,-28196405.52,5197361.405,-330580.3079
1611229980,-28200447.45,5194210.251,-330364.2909
1611230040,-28204488.81,5191058.991,-330148.2672
1611230100,-28208529.6,5187907.626,-329932.2369
1611230160,-28212569.82,5184756.157,-329716.1999
1611230220,-28216609.47,5181604.582,-329500.1562
1611230280,-28220648.54,5178452.902,-329284.1058
1611230340,-28224687.05,5175301.118,-329068.0488
1611230400,-28228724.98,5172149.229,-328851.9851
1611230460,-28232762.34,5168997.236,-328635.9148
1611230520,-28236799.14,5165845.138,-328419.8378
1611230580,-28240835.36,5162692.935,-328203.7542
1611230640,-28244871.01,5159540.629,-327987.664
1611230700,-28248906.1,5156388.218,-327771.5672
1611230760,-28252940.61,5153235.704,-327555.4637
1611230820,-28256974.55,5150083.085,-327339.3537
1611230880,-28261007.93,5146930.363,-327123.237
1611230940,-28265040.73,5143777.537,-326907.1138
1611231000,-28269072.97,5140624.608,-326690.9839
1611231060,-28273104.63,5137471.574,-326474.8475
1611231120,-28277135.73,5134318.438,-326258.7045
1611231180,-28281166.26,5131165.198,-326042.555
1611231240,-28285196.22,5128011.855,-325826.3989
1611231300,-28289225.61,5124858.409,-325610.2362
1611231360,-28293254.43,5121704.859,-325394.067
1611231420,-28297282.68,5118551.207,-325177.8913
1611231480,-28301310.36,5115397.452,-324961.709
1611231540,-28305337.48,5112243.595,-324745.5202
1611231600,-28309364.03,5109089.634,-324529.3249
1611231660,-28313390.01,5105935.571,-324313.123
1611231720,-28317415.42,5102781.406,-324096.9147
1611231780,-28321440.26,5099627.139,-323880.6999
1611231840,-28325464.54,5096472.769,-323664.4785
1611231900,-28329488.25,5093318.297,-323448.2507
1611231960,-28333511.39,5090163.723,-323232.0164
1611232020,-28337533.96,5087009.047,-323015.7757
1611232080,-28341555.97,5083854.269,-322799.5284
1611232140,-28345577.41,5080699.39,-322583.2748
1611232200,-28349598.28,5077544.409,-322367.0146
1611232260,-28353618.59,5074389.327,-322150.748
1611232320,-28357638.33,5071234.143,-321934.475
1611232380,-28361657.5,5068078.857,-321718.1956
1611232440,-28365676.11,5064923.471,-321501.9097
1611232500,-28369694.15,5061767.983,-321285.6174
1611232560,-28373711.62,5058612.394,-321069.3187
1611232620,-28377728.53,5055456.705,-320853.0135
1611232680,-28381744.87,5052300.914,-320636.702
1611232740,-28385760.64,5049145.023,-320420.3841
1611232800,-28389775.85,5045989.031,-320204.0598
1611232860,-28393790.5,5042832.939,-319987.7291
1611232920,-28397804.58,5039676.746,-319771.3921
1611232980,-28401818.09,5036520.453,-319555.0486
1611233040,-28405831.04,5033364.06,-319338.6989
1611233100,-28409843.42,5030207.566,-319122.3427
1611233160,-28413855.24,5027050.973,-318905.9802
1611233220,-28417866.49,5023894.279,-318689.6114
1611233280,-28421877.18,5020737.486,-318473.2363
1611233340,-28425887.3,5017580.593,-318256.8548
1611233400,-28429896.86,5014423.6,-318040.467
1611233460,-28433905.86,5011266.507,-317824.0729
1611233520,-28437914.29,5008109.316,-317607.6724
1611233580,-28441922.15,5004952.025,-317391.2657
1611233640,-28445929.45,5001794.634,-317174.8527
1611233700,-28449936.19,4998637.145,-316958.4334
1611233760,-28453942.36,4995479.556,-316742.0078
1611233820,-28457947.97,4992321.868,-316525.5759
1611233880,-28461953.02,4989164.082,-316309.1378
1611233940,-28465957.5,4986006.197,-316092.6934
1611234000,-28469961.42,4982848.213,-315876.2427
1611234060,-28473964.78,4979690.13,-315659.7858
1611234120,-28477967.57,4976531.949,-315443.3227
1611234180,-28481969.8,4973373.67,-315226.8533
1611234240,-28485971.47,4970215.292,-315010.3777
1611234300,-28489972.57,4967056.816,-314793.8958
1611234360,-28493973.12,4963898.242,-314577.4078
1611234420,-28497973.1,4960739.57,-314360.9135
1611234480,-28501972.51,4957580.8,-314144.4131
1611234540,-28505971.37,4954421.933,-313927.9064
1611234600,-28509969.66,4951262.967,-313711.3935
1611234660,-28513967.39,4948103.904,-313494.8745
1611234720,-28517964.56,4944944.744,-313278.3493
1611234780,-28521961.17,4941785.486,-313061.8179
1611234840,-28525957.21,4938626.13,-312845.2803
1611234900,-28529952.69,4935466.678,-312628.7366
1611234960,-28533947.62,4932307.128,-312412.1867
1611235020,-28537941.98,4929147.482,-312195.6307
1611235080,-28541935.78,4925987.738,-311979.0686
1611235140,-28545929.01,4922827.898,-311762.5003
1611235200,-28549921.69,4919667.961,-311545.9259
1611235260,-28553913.81,4916507.927,-311329.3453
1611235320,-28557905.36,4913347.796,-311112.7587
1611235380,-28561896.36,4910187.57,-310896.1659
1611235440,-28565886.79,4907027.246,-310679.5671
1611235500,-28569876.67,4903866.827,-310462.9621
1611235560,-28573865.98,4900706.311,-310246.3511
1611235620,-28577854.73,4897545.7,-310029.734
1611235680,-28581842.93,4894384.992,-309813.1108
1611235740,-28585830.56,4891224.188,-309596.4815
1611235800,-28589817.63,4888063.289,-309379.8462
1611235860,-28593804.15,4884902.294,-309163.2048
1611235920,-28597790.1,4881741.203,-308946.5573
1611235980,-28601775.5,4878580.017,-308729.9039
1611236040,-28605760.33,4875418.736,-308513.2443
1611236100,-28609744.61,4872257.359,-308296.5788
1611236160,-28613728.33,4869095.887,-308079.9072
1611236220,-28617711.49,4865934.32,-307863.2296
1611236280,-28621694.09,4862772.657,-307646.546
1611236340,-28625676.13,4859610.9,-307429.8564
1611236400,-28629657.61,4856449.048,-307213.1608
1611236460,-28633638.53,4853287.102,-306996.4592
1611236520,-28637618.9,4850125.06,-306779.7516
1611236580,-28641598.71,4846962.924,-306563.038
1611236640,-28645577.95,4843800.694,-306346.3185
1611236700,-28649556.65,4840638.369,-306129.593
1611236760,-28653534.78,4837475.95,-305912.8615
1611236820,-28657512.35,4834313.437,-305696.1241
1611236880,-28661489.37,4831150.83,-305479.3807
1611236940,-28665465.83,4827988.129,-305262.6314
1611237000,-28669441.73,4824825.334,-305045.8761
1611237060,-28673417.08,4821662.445,-304829.1149
1611237120,-28677391.87,4818499.462,-304612.3478
1611237180,-28681366.1,4815336.386,-304395.5748
1611237240,-28685339.77,4812173.216,-304178.7959
1611237300,-28689312.89,4809009.953,-303962.011
1611237360,-28693285.45,4805846.597,-303745.2203
1611237420,-28697257.45,4802683.147,-303528.4237
1611237480,-28701228.9,4799519.605,-303311.6211
1611237540,-28705199.79,4796355.969,-303094.8127
1611237600,-28709170.13,4793192.24,-302877.9985
1611237660,-28713139.91,4790028.418,-302661.1783
1611237720,-28717109.13,4786864.504,-302444.3523
1611237780,-28721077.79,4783700.497,-302227.5205
1611237840,-28725045.91,4780536.397,-302010.6828
1611237900,-28729013.46,4777372.205,-301793.8392
1611237960,-28732980.46,4774207.921,-301576.9898
1611238020,-28736946.9,4771043.544,-301360.1346
1611238080,-28740912.79,4767879.075,-301143.2736
1611238140,-28744878.13,4764714.514,-300926.4067
1611238200,-28748842.91,4761549.861,-300709.5341
1611238260,-28752807.13,4758385.116,-300492.6556
1611238320,-28756770.8,4755220.279,-300275.7713
1611238380,-28760733.91,4752055.35,-300058.8813
1611238440,-28764696.47,4748890.33,-299841.9854
1611238500,-28768658.48,4745725.218,-299625.0838
1611238560,-28772619.93,4742560.015,-299408.1764
1611238620,-28776580.82,4739394.721,-299191.2632
1611238680,-28780541.16,4736229.335,-298974.3443
1611238740,-28784500.95,4733063.858,-298757.4196
1611238800,-28788460.19,4729898.29,-298540.4892
1611238860,-28792418.87,4726732.631,-298323.553
1611238920,-28796376.99,4723566.881,-298106.6111
1611238980,-28800334.57,4720401.04,-297889.6634
1611239040,-28804291.59,4717235.108,-297672.71
1611239100,-28808248.05,4714069.086,-297455.751
1611239160,-28812203.96,4710902.974,-297238.7862
1611239220,-28816159.32,4707736.771,-297021.8156
1611239280,-28820114.13,4704570.477,-296804.8394
1611239340,-28824068.39,4701404.094,-296587.8575
1611239400,-28828022.09,4698237.62,-296370.8699
1611239460,-28831975.24,4695071.056,-296153.8767
1611239520,-28835927.83,4691904.402,-295936.8777
1611239580,-28839879.88,4688737.658,-295719.8731
1611239640,-28843831.37,4685570.825,-295502.8628
1611239700,-28847782.31,4682403.902,-295285.8469
1611239760,-28851732.69,4679236.889,-295068.8253
1611239820,-28855682.53,4676069.787,-294851.7981
1611239880,-28859631.81,4672902.595,-294634.7652
1611239940,-28863580.54,4669735.314,-294417.7267
1611240000,-28867528.73,4666567.943,-294200.6826
