time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1578272400,-3.4,27.7,0.3,0.4,-1,2.4,527,-1.5,-3.7,3.2,163176
1578276000,-3.4,27.8,-1,2.6,0.7,3.5,525,-0.4,-1,2.7,136332
1578279600,-3.4,27.8,-0.8,3.4,0.2,3.7,534,-1.5,0.2,2.8,136335
1578283200,-3.4,27.9,0.3,1.7,-2.6,3.8,534,-3.6,-1.6,3.4,132339
1578286800,-3.4,27.9,0.4,4,0.3,4.4,524,-1.9,-0.6,3.7,112373
1578290400,-3.4,27.9,-0.9,3.4,1,4.2,504,-0.9,-0.7,3.2,100965
1578294000,-3.4,28,-3.1,1.9,2.1,4.4,482,-0.8,-1.1,2.4,88335
1578297600,-3.4,28,-2.4,1.9,2.5,4.2,492,-0.7,-0.8,2.4,92267
1578301200,-3.4,28.1,-1.8,2.5,2.2,4.1,496,-0.6,0,2.9,89842
1578304800,-3.4,28.1,-1.6,2.2,2.8,4.3,500,0.2,-0.2,3.3,96444
1578308400,-3.4,28.2,-2.8,1.6,1.9,4.1,483,-0.5,-0.2,3.1,97046
1578312000,-3.4,28.2,-4.3,-0.6,1.1,4.5,485,-1.9,-1.3,3.1,97171
1578315600,-3.4,28.2,-4.7,-0.2,0.6,4.8,479,-2.7,-1,3,92849
1578319200,-3.5,28.3,-5.3,0.9,1.2,5.5,480,-2.3,-0.6,2.7,70576
1578322800,-3.5,28.3,-4.5,0.3,1.3,5.4,480,-2.2,-1.4,3.7,81917
1578326400,-3.5,28.4,3.2,1,-0.6,3.5,493,-2.8,-0.9,5.3,120699
1578330000,-3.5,28.4,2.2,1.8,-0.6,3.2,490,-2.7,-0.9,5,120692
1578333600,-3.5,28.5,3.7,1,-2,4.4,491,-3.6,-1,4.4,91998
1578337200,-3.5,28.5,3,0.7,-1.4,3.8,488,-3.8,-1.2,4,98295
1578340800,-3.5,28.5,-1.7,1.5,0.9,3.1,475,-3.6,-0.6,5.1,114279
1578344400,-3.5,28.6,0.1,2.6,0.3,3.5,476,-2.4,-0.1,4.9,109229
1578348000,-3.5,28.6,-2.6,1.1,1.2,3.6,470,-1.3,-0.1,5.2,97626
1578351600,-3.5,28.7,-2.7,0.9,-0.5,3.1,468,-1.6,-0.2,4.5,88486
1578355200,-3.5,28.7,-2.7,1.3,0,3.1,467,-1.8,0.3,4.3,77030
1578358800,-3.5,28.8,-3,1,0.1,3.2,464,-1.8,-0.4,4.2,70137
1578362400,-3.5,28.8,-1.8,1.5,-0.5,2.6,452,-2.1,0,4.3,72126
1578366000,-3.5,28.8,0.8,0.5,-1.6,2.6,452,-2.3,-0.2,4.4,67741
1578369600,-3.5,28.9,2,1.1,-1.4,2.9,458,-1.9,0.2,3.7,60679
1578373200,-3.5,28.9,0,0.8,-0.3,2,449,-0.8,-0.5,4,65509
1578376800,-3.5,29,-2.4,-0.4,0.1,2.6,440,-0.7,-1,3.5,60198
1578380400,-3.5,29,-2.4,-0.8,0.1,2.9,449,-0.8,-1.3,4.2,62343
1578384000,-3.5,29,-2.4,0.6,-1.1,3,446,-0.9,-0.7,4.4,61253
1578387600,-3.5,29.1,-1,0.4,2.2,2.6,441,0.1,-0.6,5,56249
1578391200,-3.5,29.1,-0.2,1.9,2.9,3.7,441,0.2,0.1,5,52774
1578394800,-3.5,29.2,-0.7,2.3,0.8,3.7,436,0.1,0.4,5.4,57533
1578398400,-3.6,29.2,-1.2,2.5,-0.3,3.4,428,0.1,0.3,5.8,62875
1578402000,-3.6,29.3,2.6,1.3,-0.7,3.6,440,-0.3,0.4,5.1,54639
1578405600,-3.6,29.3,2.7,2.1,-1.9,4,437,-0.7,0.5,5.8,53193
1578409200,-3.6,29.3,2.9,1.6,-2.1,4,438,-0.5,0.3,5.8,50893
1578412800,-3.6,29.4,-0.2,2.2,-0.7,3,426,0.3,0.6,6.5,72545
1578416400,-3.6,29.4,-2.6,1.9,-0.6,3.7,417,0.5,0.8,6.4,65922
1578420000,-3.6,29.5,-2.1,2.1,-1.6,3.5,411,-0.4,0.8,6.2,65773
1578423600,-3.6,29.5,-2.3,1.4,-1,3.2,407,0.1,0,6.7,70451
1578427200,-3.6,29.6,0.8,1.4,-0.6,3.8,412,-0.2,0.6,6.2,55539
1578430800,-3.6,29.6,0.8,1.5,-0.8,3.5,406,-0.6,0.7,5.6,53705
1578434400,-3.6,29.6,-2.8,0.6,0.4,3.1,389,-0.6,-0.1,4.7,64554
1578438000,-3.6,29.7,-2.7,0.9,0,3.1,380,-0.6,0.8,3.5,56215
1578441600,-3.6,29.7,-2,1.8,-0.5,3.3,380,-0.7,1.1,3.3,49472
1578445200,-3.6,29.8,-2.4,1.3,-1.2,3.4,375,-2.1,1.1,3,47375
1578448800,-3.6,29.8,-1.9,2.9,0.2,3.9,382,-0.4,2,3.5,56293
1578452400,-3.6,29.9,-0.1,3,-0.7,3.7,386,-2.3,1.9,3.7,52332
1578456000,-3.6,29.9,-2.1,0,-0.9,3.3,375,-3,-1,3.9,44162
1578459600,-3.6,29.9,-1.6,-2.5,-0.2,3.2,383,-2.2,-2.5,5.2,47816
1578463200,-3.6,30,-1.5,-2,0.2,2.7,386,-2.6,-1.2,5.6,45523
1578466800,-3.6,30,-2,-2,0,2.9,382,-2.9,-1.9,5.5,44054
1578470400,-3.6,30.1,-1.9,-2.8,0.2,3.6,379,-2.6,-3,5.4,40457
1578474000,-3.7,30.1,-2.1,-2.7,-0.2,3.4,370,-2.6,-3.3,5.2,34736
1578477600,-3.7,30.1,-2.3,-2.4,0.6,3.4,366,-2.4,-3.1,5,33782
1578481200,-3.7,30.2,-2.7,-2.3,0.3,3.5,363,-2.9,-3.6,5.1,35782
1578484800,-3.7,30.2,-1.6,2,0.5,4.8,384,-3.9,0.1,5.5,47535
1578488400,-3.7,30.3,-1,3.3,-0.2,4.6,399,-5.7,0.9,4.6,61180
1578492000,-3.7,30.3,0.4,-2.1,-3.3,6.2,396,-5,-0.4,4.6,88420
1578495600,-3.7,30.4,-2,1.3,2.1,5,390,-4.1,2.5,3.7,80761
1578499200,-3.7,30.4,-1.7,3.8,-3.2,5.4,393,-4.5,1.8,3.1,50814
1578502800,-3.7,30.4,-2.7,3.6,-3.3,5.7,388,-5.6,3,3.1,24825
1578506400,-3.7,30.5,-3.8,3.1,-1.7,5.3,381,-6.6,4.8,3.1,24601
1578510000,-3.7,30.5,-1.6,0.6,-3.6,5.2,378,-3.7,5,3.5,21286
1578513600,-3.7,30.6,-1.7,-0.6,-5.6,6.1,394,-3.9,3.5,3.2,26300
1578517200,-3.7,30.6,-3,-0.6,-4.3,6.2,401,-5.8,2.5,2.8,35209
1578520800,-3.7,30.7,-2.3,0.6,-1.8,3.6,421,-6.5,0,4,91524
1578524400,-3.7,30.7,-4.2,0,-2.2,4.9,418,-6.7,-2,3.4,55949
1578528000,-3.7,30.7,-5.3,1.5,-1.3,6.1,432,-4.3,-3.1,2.6,47784
1578531600,-3.7,30.8,-4.7,4.1,-0.4,6.4,437,-2.9,-2.4,2.3,58784
1578535200,-3.7,30.8,-5.7,1.6,-1.6,6.4,418,-4,-1.6,2.5,57976
1578538800,-3.7,30.9,-7,0.5,-0.2,7.2,415,-1.1,-1.9,3.6,84279
1578542400,-3.7,30.9,-7.9,-0.7,3.3,8.8,415,0.5,-2.3,4.9,77539
1578546000,-3.7,31,-8.3,-4.3,2.7,10,407,0.1,-4.6,4.8,64948
1578549600,-3.7,31,-5.4,-3.6,-2.7,8.6,412,-1.7,-2.6,5.4,99663
1578553200,-3.8,31,-3,4.2,-4.4,7.5,424,-3,0.3,4.8,87784
1578556800,-3.8,31.1,-2.2,3,-6,7.2,428,-2.4,-1.8,5.9,103615
1578560400,-3.8,31.1,-3.2,3.8,-3.6,6.8,421,-1.2,-0.4,5.8,105985
1578564000,-3.8,31.2,-4.6,2.7,-1.8,6.1,406,-0.5,-0.9,5.4,108057
1578567600,-3.8,31.2,-3,2.8,-2.4,5.2,425,-1.2,-1.7,7.5,119298
1578571200,-3.8,31.2,-0.5,4.5,-1.3,6.1,437,-0.9,-1.3,8.3,89969
1578574800,-3.8,31.3,1.4,5.3,-0.9,6.2,440,-0.9,-0.5,9.1,84024
1578578400,-3.8,31.3,0.6,4,-1.8,5.1,443,-0.9,-1.1,10.5,103620
1578582000,-3.8,31.4,-2.2,4,1.1,5.4,439,0.4,-0.8,9.5,102246
1578585600,-3.8,31.4,-1.7,4.5,0.9,6.2,460,-0.9,-0.1,6.3,103590
1578589200,-3.8,31.5,-0.1,5.1,1.4,6.5,469,-1.2,-1.3,5.8,137782
1578592800,-3.8,31.5,3.4,2.6,-3.4,6.3,478,-1.8,-1.3,5.1,150698
1578596400,-3.8,31.5,0.2,2.8,0.3,4.8,473,-2.1,-0.9,4.9,175454
1578600000,-3.8,31.6,-0.5,1.3,0.8,5.2,466,-1.1,-1.4,4.4,156821
1578603600,-3.8,31.6,-1.8,2.2,1,4.5,489,-2,-3.6,4.2,192371
1578607200,-3.8,31.7,-3.8,1.8,2.5,5.8,524,-2.3,-3.3,3.7,193162
1578610800,-3.8,31.7,-0.3,2.6,-1.6,4.9,542,-3.1,-2.6,3,174218
1578614400,-3.8,31.8,-2.9,1.7,1.2,4.6,536,-2.5,-2.2,2.7,135820
1578618000,-3.8,31.8,-3.7,0.3,2,4.6,534,-1.7,-2.7,2.3,104662
1578621600,-3.8,31.8,-3.6,0.6,1,4.1,547,-3,-1.6,2.3,112639
1578625200,-3.8,31.9,-3.5,1.6,1.9,4.4,544,-2.3,-1.3,2.3,105820
1578628800,-3.8,31.9,-3.8,2,0.1,4.5,538,-2.6,-1.4,2.6,105942
1578632400,-3.9,32,-3.1,1.7,-0.2,4,536,-2.4,-1.2,3,123472
1578636000,-3.9,32,1.1,1.7,-2.3,3.9,547,-2.1,-0.7,3.3,118974
1578639600,-3.9,32.1,3.1,1.4,-2.7,4.5,543,-1.7,-1.6,3.1,79436
1578643200,-3.9,32.1,-0.2,2.2,-3,4.3,510,-2.1,-1.5,3.5,107274
1578646800,-3.9,32.1,0.7,3.4,-1.5,4.5,515,-1.9,-1,3.9,103797
1578650400,-3.9,32.2,-2.1,1.3,-3.6,4.9,502,-3.7,-1.8,4.3,101477
1578654000,-3.9,32.2,-1,6.2,-0.6,6.7,502,-3,-0.5,4.7,118799
1578657600,-3.9,32.3,-4,3,3.5,6.7,488,-2.4,-0.6,4.5,122980
1578661200,-3.9,32.3,-1.8,1.2,3.2,4.7,495,-3.4,-1.4,3.9,148373
1578664800,-3.9,32.3,-1.1,-2.9,-0.9,4.2,503,-4.9,-4.3,4.5,160810
1578668400,-3.9,32.4,-3.2,0.1,-2.4,4.4,494,-3.9,-2,4.1,143354
1578672000,-3.9,32.4,-3.4,0.9,0.1,4.1,488,-2.6,-2.4,4,137565
1578675600,-3.9,32.5,-2.6,1.6,-0.4,3.6,495,-3.6,-1.9,3.8,135252
1578679200,-3.9,32.5,-2.6,2,-0.1,3.6,490,-4.2,-1.2,3.7,118372
1578682800,-3.9,32.6,-1.4,2.6,-0.7,3.6,491,-4.7,-1.5,3.9,119635
1578686400,-3.9,32.6,-1.7,0.7,2.4,3.4,487,-3,-2.2,4.3,120132
1578690000,-3.9,32.6,-0.6,-1.8,3.6,4.4,482,-1.1,-3.4,3.9,104857
1578693600,-3.9,32.7,-1.8,3.5,1.7,4.8,466,-2.4,-0.1,3.9,109101
1578697200,-3.9,32.7,-1.9,2.4,0.5,4.2,463,-3.1,-1.1,4,119428
1578700800,-3.9,32.8,-2.8,-0.2,-1.3,3.9,453,-4.2,-2.7,3.5,106526
1578704400,-3.9,32.8,-3.7,-1.2,0.3,4.2,452,-2.7,-3,2.9,81016
1578708000,-3.9,32.9,-3.8,-0.4,-1.2,4.3,451,-4.4,-1.1,2.3,71224
1578711600,-4,32.9,-2.9,-1,-1.3,4.4,467,-3.9,-0.8,2.8,82452
1578715200,-4,32.9,-4.5,0,-0.6,4.6,442,-3.7,0,2.7,70325
1578718800,-4,33,-4.5,0.6,-0.3,4.7,440,-3.4,0.3,2.4,57789
1578722400,-4,33,-4.5,1,-0.7,4.8,438,-4,1.2,2.1,46808
1578726000,-4,33.1,-4.2,0,-1.1,4.5,436,-4.5,0.1,1.9,39601
1578729600,-4,33.1,-4.3,1.1,0,4.5,428,-3.7,1.7,1.5,27571
1578733200,-4,33.2,-2.4,1.8,-1.4,3.9,436,-5.1,2.5,2.1,51387
1578736800,-4,33.2,-2.5,3.4,-0.1,4.8,431,-4.1,4.2,2.5,59411
1578740400,-4,33.2,-3.5,2,1.8,4.7,419,-2.2,3.9,2,45550
1578744000,-4,33.3,-0.8,4.1,1.9,4.9,430,-1.1,4.6,3.4,73580
1578747600,-4,33.3,0.6,4.7,1.1,5.2,429,-1.3,4.3,4.4,84009
1578751200,-4,33.4,-0.3,3.9,-0.7,5,422,-2.5,4,4.6,85936
1578754800,-4,33.4,3,3.3,-0.6,5.5,440,-3.1,2.2,4.9,86008
1578758400,-4,33.4,3.1,4.1,1,5.5,438,-1.7,3.8,5.1,83537
1578762000,-4,33.5,1.5,3.6,2.5,5.4,426,-0.2,3.1,5.2,79623
1578765600,-4,33.5,0.6,0.7,4.5,5,422,1.3,0.6,5,94281
1578769200,-4,33.6,-0.2,0.7,2.7,4.5,419,-0.1,0.6,5,115170
1578772800,-4,33.6,-2.5,-1.9,2.5,4.5,412,-0.1,-0.7,5.2,116435
1578776400,-4,33.7,-3.1,-1.1,1.2,3.9,409,-0.3,0,5.1,119833
1578780000,-4,33.7,-0.3,1.6,0,3.4,418,-1.1,1.2,4.9,120224
1578783600,-4,33.7,1.8,3.1,-0.1,3.9,422,-1,1.6,4.7,100491
1578787200,-4,33.8,2.3,3.2,0.4,4.2,427,-0.8,1.7,4.7,98517
1578790800,-4.1,33.8,1.9,2.6,0.8,3.8,426,-0.1,1.3,4.7,101979
1578794400,-4.1,33.9,2.3,2.4,-1.1,3.7,431,-1.1,1.8,4.3,104994
1578798000,-4.1,33.9,1.8,2.9,-1.4,3.8,428,-1.6,1.8,3.9,93415
1578801600,-4.1,34,1.6,2.3,-0.4,3.1,423,-0.9,1,4.1,107607
1578805200,-4.1,34,-0.5,1.1,0.1,2.5,415,-0.8,-0.3,4.3,108232
1578808800,-4.1,34,-0.5,1.7,-0.9,2.3,407,-1,-0.5,4.5,105326
1578812400,-4.1,34.1,-0.4,1.3,-0.1,2.8,410,0.1,-0.7,4.2,107124
1578816000,-4.1,34.1,-2.2,-1.5,-1.5,3.5,409,-0.9,-2.2,3.8,106040
1578819600,-4.1,34.2,-3.1,-0.6,0.1,3.6,406,0.2,-2,3.7,93623
1578823200,-4.1,34.2,-0.8,2.2,0,3.2,410,0.1,-0.5,3.4,91927
1578826800,-4.1,34.3,-2.1,-0.6,0.2,2.6,402,0.4,-3.3,3.5,97623
1578830400,-4.1,34.3,-0.3,0,-0.3,2.2,407,-0.2,-2.3,3.3,97054
1578834000,-4.1,34.3,0.7,1.2,-0.4,2.1,408,-0.5,-1.4,3.4,95162
1578837600,-4.1,34.4,-1.9,0.4,-1.6,3,394,-1.8,-1.4,3.3,84681
1578841200,-4.1,34.4,-0.9,1.8,-0.8,2.6,400,-0.8,0.4,3.2,85278
1578844800,-4.1,34.5,1.5,1.9,1.3,2.9,414,0.6,0.5,3,74778
1578848400,-4.1,34.5,1.8,1.8,1.2,2.9,412,0.4,0.8,3,69947
1578852000,-4.1,34.5,-0.7,1.7,0.6,2.8,388,-0.5,1.5,2.6,62183
1578855600,-4.1,34.6,-1.8,2,1,3.2,377,0.6,1.9,2.3,53325
1578859200,-4.1,34.6,-0.8,2.4,0.7,3.2,380,0.3,1.2,2.7,64503
1578862800,-4.1,34.7,0.9,2.4,-0.3,3,392,-1.1,1.5,2.9,65248
1578866400,-4.1,34.7,-2.7,1.7,0.1,3.3,361,-1,1.3,2.2,47642
1578870000,-4.1,34.8,-2.8,1.5,0.1,3.4,360,-1.1,1.6,2,40690
1578873600,-4.2,34.8,-2.9,1.6,1.2,3.6,353,0.7,2.2,1.7,36251
1578877200,-4.2,34.8,-2.7,0.6,0.6,3.3,358,0.1,-0.4,2.7,59254
1578880800,-4.2,34.9,0,3,-1,3.4,371,-1.2,2.2,3.1,65072
1578884400,-4.2,34.9,0.2,3,-0.3,3.8,376,-0.7,1.8,3.6,40758
1578888000,-4.2,35,-3.1,2.6,0.6,4.3,350,1.6,2.2,2.7,23261
1578891600,-4.2,35,-3.4,2.7,0.2,4.7,347,1.4,2.6,3.1,25667
1578895200,-4.2,35.1,-3.2,2.1,1.2,4.3,349,3,1.9,3.4,31128
1578898800,-4.2,35.1,-1.8,3,-0.5,4,358,0,2.4,4.1,43912
1578902400,-4.2,35.1,-0.3,2.5,-0.8,3.5,369,-0.4,1.1,4.5,43587
1578906000,-4.2,35.2,1.7,2.5,-0.2,3.4,386,-0.2,-0.1,4.8,35933
1578909600,-4.2,35.2,0,3.1,-0.3,3.6,369,-0.6,0.3,4.8,33289
1578913200,-4.2,35.3,-0.8,3.6,-0.8,4,360,-1.2,1.7,4.4,23123
1578916800,-4.2,35.3,-1.8,3.4,0.2,4.1,353,-0.7,2,5.1,18656
1578920400,-4.2,35.4,-1.6,3.4,1.6,4.1,353,0.3,2.2,5.4,16450
1578924000,-4.2,35.4,-0.1,1.5,-0.3,1.9,357,-0.9,2.1,9.5,17455
1578927600,-4.2,35.4,-0.2,-0.4,-0.5,1.6,354,-0.6,1.3,9.2,20981
1578931200,-4.2,35.5,-0.2,-1.9,-0.5,2.1,350,-1.8,1,8.8,20944
1578934800,-4.2,35.5,0.3,-1.3,-0.2,1.9,352,-2.4,1.4,9.7,21834
1578938400,-4.2,35.6,0.4,-2.1,0,2.7,351,-2.5,1.7,9.4,18450
1578942000,-4.2,35.6,1.7,-2.6,-0.6,3.2,342,-2.8,2.4,7.7,14714
1578945600,-4.2,35.6,2.2,-2.2,-1,3.3,339,-3,2.4,7.3,20007
1578949200,-4.2,35.7,2,-2.4,-1.5,3.6,339,-3.5,2,6.7,24633
1578952800,-4.2,35.7,1.9,-2.1,-1.8,3.4,346,-2.5,1.6,6.5,31389
1578956400,-4.3,35.8,2.3,-2.3,-1.5,3.6,347,-3.2,1.3,6.4,31142
1578960000,-4.3,35.8,2.8,-0.9,0.6,3.2,353,-3.3,1.2,7,33719
1578963600,-4.3,35.9,2,0.3,1.7,2.9,354,-3.4,1,7.7,37962
1578967200,-4.3,35.9,2.6,-0.8,1,2.9,353,-3.7,0.8,7.6,35851
1578970800,-4.3,35.9,2.7,-1.3,0.2,3.1,351,-3.7,1.5,7.2,31431
1578974400,-4.3,36,1.8,-2.6,-1,3.7,346,-3.9,1.3,7.3,30341
1578978000,-4.3,36,3.6,-0.7,-0.6,4.1,345,-3.7,1.8,7.5,33789
1578981600,-4.3,36.1,2.9,1.5,1.2,3.8,343,-3.9,1.5,7.2,34354
1578985200,-4.3,36.1,2.9,0.8,1.4,3.4,341,-4.2,1.9,8.2,34853
1578988800,-4.3,36.2,4.1,-1.1,0.9,4.4,328,-5.1,1.2,6.1,27884
1578992400,-4.3,36.2,2.3,-3.9,-1.2,4.8,321,-4.7,2.5,5.9,19926
1578996000,-4.3,36.2,0.5,-4.8,-1.7,5.2,317,-4.9,2.2,5.3,16533
1578999600,-4.3,36.3,0.4,-5.2,-1.3,5.3,314,-4.6,1.8,5.3,17484
1579003200,-4.3,36.3,0.9,-4.8,-0.9,5,303,-4.4,0.9,4.9,17577
1579006800,-4.3,36.4,0.1,-4.7,-0.5,4.8,304,-4.1,1.4,4.8,15522
1579010400,-4.3,36.4,1.8,-3.5,-0.6,4.3,295,-3.6,-0.1,4.4,14977
1579014000,-4.3,36.5,3.5,-2,-0.9,4.2,298,-3.5,0,3.5,18514
1579017600,-4.3,36.5,1.3,-3.6,-0.9,4,304,-3.3,0.5,5.2,21087
1579021200,-4.3,36.5,1,-3.7,-1,4,313,-4.9,1.2,5.9,23511
1579024800,-4.3,36.6,0.7,-4.4,-1.4,4.7,322,-4,2.1,5.9,21355
1579028400,-4.3,36.6,0.4,-4.4,0.4,4.5,322,-4.7,2.4,6.3,20300
1579032000,-4.3,36.7,0.6,-4.3,-0.6,4.5,320,-4.3,2.5,6.5,25363
1579035600,-4.3,36.7,1,-3.7,0.4,3.9,317,-3.9,1.7,7.5,26817
1579039200,-4.4,36.8,1.1,-3.3,-1.9,4.2,316,-2.4,1.1,7.2,23367
1579042800,-4.4,36.8,2,-3.7,-0.5,4.4,313,-4.4,1.1,6.6,19839
1579046400,-4.4,36.8,2.1,-3.7,1.1,4.5,312,-5.7,1.6,7,19137
1579050000,-4.4,36.9,2.5,-3,1,4.4,310,-5.1,0.8,6.6,20446
1579053600,-4.4,36.9,1.6,-4.5,0.9,5,317,-5,1.9,6.4,22052
1579057200,-4.4,37,2.8,-0.7,3.2,5,331,-4.4,-1.5,6.9,44184
1579060800,-4.4,37,3.1,-2.8,2.5,5,332,-4.2,-2.2,6.8,44617
1579064400,-4.4,37,1.4,-3.8,0.1,4.3,329,-4.6,-0.7,7.3,53715
1579068000,-4.4,37.1,1.2,-3.1,-1.1,4,326,-3.8,-0.6,7.1,54481
1579071600,-4.4,37.1,1.1,-2.8,-0.8,3.3,325,-4.2,-0.5,7.8,49606
1579075200,-4.4,37.2,-0.7,-2.7,1.1,3.7,329,-3.8,0,8.4,41359
1579078800,-4.4,37.2,-2.8,-0.2,-3.1,4.8,331,-1.3,-0.4,7.5,40344
1579082400,-4.4,37.3,-2.3,2.5,1.2,3.7,331,-2.6,-1.4,8.1,24168
1579086000,-4.4,37.3,-0.2,-0.4,-0.1,2,331,-1.8,-0.5,8.1,40893
1579089600,-4.4,37.3,0.3,-1.4,0.7,2.1,326,-1.5,0.7,7.9,35764
1579093200,-4.4,37.4,-0.3,-2.4,-0.7,2.8,326,-0.7,1.6,7.7,31864
1579096800,-4.4,37.4,0,-3.3,-1.3,3.6,320,-0.2,3.1,9.3,20610
1579100400,-4.4,37.5,-0.1,-3.2,-1.4,3.6,316,0.8,3,10.6,17340
1579104000,-4.4,37.5,0.1,-3.3,-2.2,4.1,312,0.9,2.9,12.1,16049
1579107600,-4.4,37.6,1.1,-4,-0.6,4.4,312,0.3,2.8,15.1,18759
1579111200,-4.4,37.6,1.7,-4.3,-0.9,4.8,309,-0.2,3.4,16.1,17139
1579114800,-4.4,37.6,1.3,-4.9,-1.9,5.5,310,-0.2,3.6,18.1,16865
1579118400,-4.4,37.7,-1.3,-2.7,-3.8,5.5,318,0.2,2.4,22,20739
1579122000,-4.5,37.7,0.2,-1.4,-0.7,3.3,315,-1.1,3,25.1,24232
1579125600,-4.5,37.8,-2.4,2.2,-0.1,3.8,309,-2.2,2,22.9,28728
1579129200,-4.5,37.8,-4.7,3.5,-0.1,5.9,301,-3.6,0.9,15.9,31470
1579132800,-4.5,37.9,-1.6,0.5,-0.1,5.4,306,-2,0.8,13.9,34490
1579136400,-4.5,37.9,1.4,-2,-1,5.3,313,-1.4,2.3,13.8,29406
1579140000,-4.5,37.9,1.7,-3.6,-2,4.7,321,-1.3,1.5,16.8,31993
1579143600,-4.5,38,1.2,-3.4,-1.8,4.8,327,-2.7,0.9,20,31506
1579147200,-4.5,38,2.7,-1.3,2.5,4.3,329,-3.3,-0.4,23.1,26221
1579150800,-4.5,38.1,1.5,0.2,2.2,5.6,335,-3,-1.5,19,36144
1579154400,-4.5,38.1,1.2,-0.7,1.9,4.5,350,-2.7,-4.7,17.6,50137
1579158000,-4.5,38.1,1.9,-3,1.9,5.4,350,-4.3,-6,12.5,58420
1579161600,-4.5,38.2,-0.9,-2.3,-0.6,5.3,354,-4,-6.1,9,59459
1579165200,-4.5,38.2,-3.4,-0.8,-1.8,5.5,363,-2.1,-6.4,5.6,67768
1579168800,-4.5,38.3,-2.3,-1,-0.3,3.2,383,-0.8,-6.6,4.3,132576
1579172400,-4.5,38.3,-1.8,0.1,-0.8,2.2,380,-1.2,-6.2,4.3,127084
1579176000,-4.5,38.4,-2,-2.1,-0.4,3.5,378,-0.7,-6.7,3.1,109748
1579179600,-4.5,38.4,0.8,-3,-0.8,3.4,374,-0.4,-8.1,2.7,90297
1579183200,-4.5,38.4,0.8,-2.9,-1.8,3.7,362,-2.4,-7.2,2.4,86119
1579186800,-4.5,38.5,0.5,-1.6,-0.3,2.5,355,-2.1,-5,4.1,85738
1579190400,-4.5,38.5,-0.2,-0.4,-2,2.6,356,-0.7,-4.1,5.3,80040
1579194000,-4.5,38.6,0.3,-1.4,-0.9,2.2,349,0,-4.1,5.6,72780
1579197600,-4.5,38.6,1.7,-0.4,-0.4,2,351,-0.3,-5,5.5,84815
1579201200,-4.5,38.7,-0.1,-1.4,-0.7,3.5,349,-0.8,-5.3,4.1,65883
1579204800,-4.5,38.7,2.9,-2.1,0.8,3.8,342,-1,-3.8,4.1,58258
1579208400,-4.6,38.7,1.8,-3.3,0.4,4,345,0.6,-4.4,3.8,48080
1579212000,-4.6,38.8,0.8,-2.9,-0.5,3.3,338,0.7,-2.9,7.1,30209
1579215600,-4.6,38.8,1.7,-2.8,0.4,3.3,326,0.1,-2.3,7,17692
1579219200,-4.6,38.9,1.6,-2.2,0.5,2.8,320,0.1,-1.4,7.9,15602
1579222800,-4.6,38.9,1.7,-1.4,-0.3,2.3,312,0.7,-0.3,8.8,15615
1579226400,-4.6,39,1.2,-2.1,0.5,2.5,310,0.5,0.4,8.9,12290
1579230000,-4.6,39,1.4,-0.9,1.7,2.6,311,-0.4,-0.2,9.6,12479
1579233600,-4.6,39,0.1,-2.6,0.6,3.1,318,0.3,-0.4,8.6,15652
1579237200,-4.6,39.1,0.4,-3.7,1.7,4.1,328,1.1,-0.2,7,12223
1579240800,-4.6,39.1,0.3,-3.5,1.4,3.8,328,0.4,0.3,7.7,12309
1579244400,-4.6,39.2,-0.4,-3.3,1.2,3.6,326,0.1,0.2,7.6,12584
1579248000,-4.6,39.2,-0.2,-2.4,2,3.4,328,1,-0.6,9.1,12716
1579251600,-4.6,39.2,-0.9,-2.5,1.9,3.4,326,0.6,-1,8.9,14570
1579255200,-4.6,39.3,0.5,-0.3,3,3.2,324,0.3,-1.2,8.6,16938
1579258800,-4.6,39.3,0.4,0.4,2.3,2.4,324,-0.9,-0.3,8.6,20118
1579262400,-4.6,39.4,-0.3,-0.5,-0.2,1.8,324,-1,-0.9,9.6,18258
1579266000,-4.6,39.4,-0.6,0.2,-1.1,1.9,326,-1.8,-2,10.5,17603
1579269600,-4.6,39.5,-0.9,0.6,-1.6,2.3,328,-2.1,-0.8,11.2,17193
1579273200,-4.6,39.5,-1.2,-1.3,-2.6,3.4,333,-1.7,-1.2,10.3,21243
1579276800,-4.6,39.5,-1.7,-4.1,-2.1,5.1,334,-1.3,-1.2,7.8,20050
1579280400,-4.6,39.6,-1.9,-5.4,0.2,5.8,331,-1.1,-1.4,7.3,16517
1579284000,-4.6,39.6,-1,-4.1,2.7,5.2,332,-1.1,-0.2,10.5,15013
1579287600,-4.6,39.7,0.3,-0.4,2.8,3.5,333,-1.1,-0.1,12.7,18055
1579291200,-4.6,39.7,0.4,0.1,-0.2,2.5,330,-1.2,0.1,13.7,20553
1579294800,-4.7,39.8,-0.7,-1.5,-1,2.1,324,-1.1,-0.3,14,18407
1579298400,-4.7,39.8,0.8,-1.2,0.6,1.8,323,-1.3,0,14,16970
